start;capacidad_maxima;total_disponibilidad;ocupacion;Ciudad;;
2023-08-30;111;26;85;Madrid;;
2023-08-31;111;16;95;Madrid;;
2023-09-01;111;17;94;Madrid;;
2023-09-02;111;9;102;Madrid;;
2023-09-03;111;27;84;Madrid;;
2023-09-04;111;7;104;Madrid;;
2023-09-05;111;0;111;Madrid;;
2023-09-06;111;20;91;Madrid;;
2023-09-07;111;7;104;Madrid;;
2023-09-08;111;9;102;Madrid;;
2023-09-09;111;5;106;Madrid;;
2023-09-10;111;21;90;Madrid;;
2023-09-11;111;23;88;Madrid;;
2023-09-12;111;8;103;Madrid;;
2023-09-13;111;2;109;Madrid;;
2023-09-14;111;1;110;Madrid;;
2023-09-15;111;6;105;Madrid;;
2023-09-16;111;0;111;Madrid;;
2023-09-17;111;24;87;Madrid;;
2023-09-18;111;8;103;Madrid;;
2023-09-19;111;0;111;Madrid;;
2023-09-20;111;0;111;Madrid;;
2023-09-21;111;0;111;Madrid;;
2023-09-22;111;0;111;Madrid;;
2023-09-23;111;0;111;Madrid;;
2023-09-24;111;29;82;Madrid;;
2023-09-25;111;19;92;Madrid;;
2023-09-26;111;0;111;Madrid;;
2023-09-27;111;0;111;Madrid;;
2023-09-28;111;0;111;Madrid;;
2023-09-29;111;4;107;Madrid;;
2023-09-30;111;0;111;Madrid;;
2023-10-01;111;28;83;Madrid;;
2023-10-02;111;3;108;Madrid;;
2023-10-03;111;0;111;Madrid;;
2023-10-04;111;0;111;Madrid;;
2023-10-05;111;13;98;Madrid;;
2023-10-06;111;0;111;Madrid;;
2023-10-07;111;0;111;Madrid;;
2023-10-08;111;8;103;Madrid;;
2023-10-09;111;11;100;Madrid;;
2023-10-10;111;27;84;Madrid;;
2023-10-11;111;18;93;Madrid;;
2023-10-12;111;7;104;Madrid;;
2023-10-13;111;0;111;Madrid;;
2023-10-14;111;3;108;Madrid;;
2023-10-15;111;41;70;Madrid;;
2023-10-16;111;24;87;Madrid;;
2023-10-17;111;1;110;Madrid;;
2023-10-18;111;0;111;Madrid;;
2023-10-19;111;0;111;Madrid;;
2023-10-20;111;3;108;Madrid;;
2023-10-21;111;0;111;Madrid;;
2023-10-22;111;28;83;Madrid;;
2023-10-23;111;0;111;Madrid;;
2023-10-24;111;4;107;Madrid;;
2023-10-25;111;0;111;Madrid;;
2023-10-26;111;10;101;Madrid;;
2023-10-27;111;13;98;Madrid;;
2023-10-28;111;0;111;Madrid;;
2023-10-29;111;50;61;Madrid;;
2023-10-30;111;28;83;Madrid;;
2023-10-31;111;27;84;Madrid;;
2023-11-01;111;24;87;Madrid;;
2023-11-02;111;8;103;Madrid;;
2023-11-03;111;1;110;Madrid;;
2023-11-04;111;0;111;Madrid;;
2023-11-05;111;33;78;Madrid;;
2023-11-06;111;12;99;Madrid;;
2023-11-07;111;6;105;Madrid;;
2023-11-08;111;36;75;Madrid;;
2023-11-09;111;38;73;Madrid;;
2023-11-10;111;20;91;Madrid;;
2023-11-11;111;0;111;Madrid;;
2023-11-12;111;37;74;Madrid;;
2023-11-13;111;19;92;Madrid;;
2023-11-14;111;4;107;Madrid;;
2023-11-15;111;0;111;Madrid;;
2023-11-16;111;16;95;Madrid;;
2023-11-17;111;0;111;Madrid;;
2023-11-18;111;0;111;Madrid;;
2023-11-19;111;55;56;Madrid;;
2023-11-20;111;41;70;Madrid;;
2023-11-21;111;16;95;Madrid;;
2023-11-22;111;17;94;Madrid;;
2023-11-23;111;5;106;Madrid;;
2023-11-24;111;3;108;Madrid;;
2023-11-25;111;0;111;Madrid;;
2023-11-26;111;46;65;Madrid;;
2023-11-27;111;28;83;Madrid;;
2023-11-28;111;2;109;Madrid;;
2023-11-29;111;0;111;Madrid;;
2023-11-30;111;25;86;Madrid;;
2023-12-01;111;6;105;Madrid;;
2023-12-02;111;1;110;Madrid;;
2023-12-03;111;37;74;Madrid;;
2023-12-04;111;29;82;Madrid;;
2023-12-05;111;30;81;Madrid;;
2023-12-06;111;9;102;Madrid;;
2023-12-07;111;0;111;Madrid;;
2023-12-08;111;0;111;Madrid;;
2023-12-09;111;3;108;Madrid;;
2023-12-10;111;57;54;Madrid;;
2023-12-11;111;51;60;Madrid;;
2023-12-12;111;12;99;Madrid;;
2023-12-13;111;26;85;Madrid;;
2023-12-14;111;25;86;Madrid;;
2023-12-15;111;18;93;Madrid;;
2023-12-16;111;7;104;Madrid;;
2023-12-17;111;37;74;Madrid;;
2023-12-18;111;34;77;Madrid;;
2023-12-19;111;34;77;Madrid;;
2023-12-20;111;40;71;Madrid;;
2023-12-21;111;57;54;Madrid;;
2023-12-22;111;56;55;Madrid;;
2023-12-23;111;37;74;Madrid;;
2023-12-24;111;47;64;Madrid;;
2023-12-25;111;49;62;Madrid;;
2023-12-26;111;24;87;Madrid;;
2023-12-27;111;8;103;Madrid;;
2023-12-28;111;3;108;Madrid;;
2023-12-29;111;39;72;Madrid;;
2023-12-30;111;27;84;Madrid;;
2023-12-31;111;7;104;Madrid;;
2024-01-01;111;20;91;Madrid;;
2024-01-02;111;0;111;Madrid;;
2024-01-03;111;7;104;Madrid;;
2024-01-04;111;55;56;Madrid;;
2024-01-05;111;31;80;Madrid;;
2024-01-06;111;25;86;Madrid;;
2024-01-07;111;19;92;Madrid;;
2024-01-08;111;0;111;Madrid;;
2024-01-09;111;0;111;Madrid;;
2024-01-10;111;0;111;Madrid;;
2024-01-11;111;0;111;Madrid;;
2024-01-12;111;0;111;Madrid;;
2024-01-13;111;0;111;Madrid;;
2024-01-14;111;0;111;Madrid;;
2024-01-15;111;0;111;Madrid;;
2024-01-16;111;0;111;Madrid;;
2024-01-17;111;0;111;Madrid;;
2024-01-18;111;0;111;Madrid;;
2024-01-19;111;0;111;Madrid;;
2024-01-20;111;0;111;Madrid;;
2024-01-21;111;0;111;Madrid;;
2024-01-22;111;0;111;Madrid;;
2024-01-23;111;0;111;Madrid;;
2024-01-24;111;0;111;Madrid;;
2024-01-25;111;0;111;Madrid;;
2024-01-26;111;0;111;Madrid;;
2024-01-27;111;0;111;Madrid;;
2024-01-28;111;0;111;Madrid;;
2024-01-29;111;0;111;Madrid;;
2024-01-30;111;0;111;Madrid;;
2024-01-31;111;0;111;Madrid;;
2024-02-01;111;0;111;Madrid;;
2024-02-02;111;0;111;Madrid;;
2024-02-03;111;0;111;Madrid;;
2024-02-04;111;0;111;Madrid;;
2024-02-05;111;0;111;Madrid;;
2024-02-06;111;0;111;Madrid;;
2024-02-07;111;0;111;Madrid;;
2024-02-08;111;0;111;Madrid;;
2024-02-09;111;0;111;Madrid;;
2024-02-10;111;0;111;Madrid;;
2024-02-11;111;0;111;Madrid;;
2024-02-12;111;0;111;Madrid;;
2024-02-13;111;0;111;Madrid;;
2024-02-14;111;0;111;Madrid;;
2024-02-15;111;0;111;Madrid;;
2024-02-16;111;0;111;Madrid;;
2024-02-17;111;0;111;Madrid;;
2024-02-18;111;0;111;Madrid;;
2024-02-19;111;0;111;Madrid;;
2024-02-20;111;0;111;Madrid;;
2024-02-21;111;0;111;Madrid;;
2024-02-22;111;0;111;Madrid;;
2024-02-23;111;0;111;Madrid;;
2024-02-24;111;0;111;Madrid;;
2024-02-25;111;0;111;Madrid;;
2024-02-26;111;0;111;Madrid;;
2024-02-27;111;0;111;Madrid;;
2024-02-28;111;0;111;Madrid;;
2024-02-29;111;0;111;Madrid;;
2024-03-01;111;0;111;Madrid;;
2024-03-02;111;0;111;Madrid;;
2024-03-03;111;0;111;Madrid;;
2024-03-04;111;0;111;Madrid;;
2024-03-05;111;0;111;Madrid;;
2024-03-06;111;0;111;Madrid;;
2024-03-07;111;0;111;Madrid;;
2024-03-08;111;0;111;Madrid;;
2024-03-09;111;0;111;Madrid;;
2024-03-10;111;0;111;Madrid;;
2024-03-11;111;0;111;Madrid;;
2024-03-12;111;0;111;Madrid;;
2024-03-13;111;0;111;Madrid;;
2024-03-14;111;0;111;Madrid;;
2024-03-15;111;0;111;Madrid;;
2024-03-16;111;0;111;Madrid;;
2024-03-17;111;0;111;Madrid;;
2024-03-18;111;0;111;Madrid;;
2024-03-19;111;0;111;Madrid;;
2024-03-20;111;0;111;Madrid;;
2024-03-21;111;0;111;Madrid;;
2024-03-22;111;0;111;Madrid;;
2024-03-23;111;0;111;Madrid;;
2024-03-24;111;0;111;Madrid;;
2024-03-25;111;0;111;Madrid;;
2024-03-26;111;0;111;Madrid;;
2024-03-27;111;0;111;Madrid;;
2024-03-28;111;0;111;Madrid;;
2024-03-29;111;0;111;Madrid;;
2024-03-30;111;0;111;Madrid;;
2024-03-31;111;0;111;Madrid;;
2024-04-01;111;0;111;Madrid;;
2024-04-02;111;0;111;Madrid;;
2024-04-03;111;0;111;Madrid;;
2024-04-04;111;0;111;Madrid;;
2024-04-05;111;0;111;Madrid;;
2024-04-06;111;0;111;Madrid;;
2024-04-07;111;0;111;Madrid;;
2024-04-08;111;0;111;Madrid;;
2024-04-09;111;0;111;Madrid;;
2024-04-10;111;0;111;Madrid;;
2024-04-11;111;0;111;Madrid;;
2024-04-12;111;0;111;Madrid;;
2024-04-13;111;0;111;Madrid;;
2024-04-14;111;0;111;Madrid;;
2024-04-15;111;0;111;Madrid;;
2024-04-16;111;0;111;Madrid;;
2024-04-17;111;0;111;Madrid;;
2024-04-18;111;0;111;Madrid;;
2024-04-19;111;0;111;Madrid;;
2024-04-20;111;0;111;Madrid;;
2024-04-21;111;0;111;Madrid;;
2024-04-22;111;0;111;Madrid;;
2024-04-23;111;0;111;Madrid;;
2024-04-24;111;0;111;Madrid;;
2024-04-25;111;0;111;Madrid;;
2024-04-26;111;0;111;Madrid;;
2024-04-27;111;0;111;Madrid;;
2024-04-28;111;0;111;Madrid;;
2024-04-29;111;0;111;Madrid;;
2024-04-30;111;0;111;Madrid;;
2024-05-01;111;0;111;Madrid;;
2024-05-02;111;0;111;Madrid;;
2024-05-03;111;0;111;Madrid;;
2024-05-04;111;0;111;Madrid;;
2024-05-05;111;0;111;Madrid;;
2024-05-06;111;0;111;Madrid;;
2024-05-07;111;0;111;Madrid;;
2024-05-08;111;0;111;Madrid;;
2024-05-09;111;0;111;Madrid;;
2024-05-10;111;0;111;Madrid;;
2024-05-11;111;0;111;Madrid;;
2024-05-12;111;0;111;Madrid;;
2024-05-13;111;0;111;Madrid;;
2024-05-14;111;0;111;Madrid;;
2024-05-15;111;0;111;Madrid;;
2024-05-16;111;0;111;Madrid;;
2024-05-17;111;0;111;Madrid;;
2024-05-18;111;0;111;Madrid;;
2024-05-19;111;0;111;Madrid;;
2024-05-20;111;0;111;Madrid;;
2024-05-21;111;0;111;Madrid;;
2024-05-22;111;0;111;Madrid;;
2024-05-23;111;0;111;Madrid;;
2024-05-24;111;0;111;Madrid;;
2024-05-25;111;0;111;Madrid;;
2024-05-26;111;0;111;Madrid;;
2024-05-27;111;0;111;Madrid;;
2024-05-28;111;0;111;Madrid;;
2024-05-29;111;0;111;Madrid;;
2024-05-30;111;0;111;Madrid;;
2024-05-31;111;0;111;Madrid;;
2024-06-01;111;0;111;Madrid;;
2024-06-02;111;0;111;Madrid;;
2024-06-03;111;0;111;Madrid;;
2024-06-04;111;0;111;Madrid;;
2024-06-05;111;0;111;Madrid;;
2024-06-06;111;0;111;Madrid;;
2024-06-07;111;0;111;Madrid;;
2024-06-08;111;0;111;Madrid;;
2024-06-09;111;0;111;Madrid;;
2024-06-10;111;0;111;Madrid;;
2024-06-11;111;0;111;Madrid;;
2024-06-12;111;0;111;Madrid;;
2024-06-13;111;0;111;Madrid;;
2024-06-14;111;0;111;Madrid;;
2024-06-15;111;0;111;Madrid;;
2024-06-16;111;0;111;Madrid;;
2024-06-17;111;0;111;Madrid;;
2024-06-18;111;0;111;Madrid;;
2024-06-19;111;0;111;Madrid;;
2024-06-20;111;0;111;Madrid;;
2024-06-21;111;0;111;Madrid;;
2024-06-22;111;0;111;Madrid;;
2024-06-23;111;0;111;Madrid;;
2024-06-24;111;0;111;Madrid;;
2024-06-25;111;0;111;Madrid;;
2024-06-26;111;0;111;Madrid;;
2024-06-27;111;0;111;Madrid;;
2024-06-28;111;0;111;Madrid;;
2024-06-29;111;0;111;Madrid;;
2024-06-30;111;0;111;Madrid;;
2024-07-01;111;0;111;Madrid;;
2024-07-02;111;0;111;Madrid;;
2024-07-03;111;0;111;Madrid;;
2024-07-04;111;0;111;Madrid;;
2024-07-05;111;0;111;Madrid;;
2024-07-06;111;0;111;Madrid;;
2024-07-07;111;0;111;Madrid;;
2024-07-08;111;0;111;Madrid;;
2024-07-09;111;0;111;Madrid;;
2024-07-10;111;0;111;Madrid;;
2024-07-11;111;0;111;Madrid;;
2024-07-12;111;0;111;Madrid;;
2024-07-13;111;0;111;Madrid;;
2024-07-14;111;0;111;Madrid;;
2024-07-15;111;0;111;Madrid;;
2024-07-16;111;0;111;Madrid;;
2024-07-17;111;0;111;Madrid;;
2024-07-18;111;0;111;Madrid;;
2024-07-19;111;0;111;Madrid;;
2024-07-20;111;0;111;Madrid;;
2024-07-21;111;0;111;Madrid;;
2024-07-22;111;0;111;Madrid;;
2024-07-23;111;0;111;Madrid;;
2024-07-24;111;0;111;Madrid;;
2024-07-25;111;0;111;Madrid;;
2024-07-26;111;0;111;Madrid;;
2024-07-27;111;0;111;Madrid;;
2024-07-28;111;0;111;Madrid;;
2024-07-29;111;0;111;Madrid;;
2024-07-30;111;0;111;Madrid;;
2024-07-31;111;0;111;Madrid;;
2024-08-01;111;0;111;Madrid;;
2024-08-02;111;0;111;Madrid;;
2024-08-03;111;0;111;Madrid;;
2024-08-04;111;0;111;Madrid;;
2024-08-05;111;0;111;Madrid;;
2024-08-06;111;0;111;Madrid;;
2024-08-07;111;0;111;Madrid;;
2024-08-08;111;0;111;Madrid;;
2024-08-09;111;0;111;Madrid;;
2024-08-10;111;0;111;Madrid;;
2024-08-11;111;0;111;Madrid;;
2024-08-12;111;0;111;Madrid;;
2024-08-13;111;0;111;Madrid;;
2024-08-14;111;0;111;Madrid;;
2024-08-15;111;0;111;Madrid;;
2024-08-16;111;0;111;Madrid;;
2024-08-17;111;0;111;Madrid;;
2024-08-18;111;0;111;Madrid;;
2024-08-19;111;0;111;Madrid;;
2024-08-20;111;0;111;Madrid;;
2024-08-21;111;0;111;Madrid;;
2024-08-22;111;0;111;Madrid;;
2024-08-23;111;0;111;Madrid;;
2024-08-24;111;0;111;Madrid;;
2024-08-25;111;0;111;Madrid;;
2024-08-26;111;0;111;Madrid;;
2024-08-27;111;0;111;Madrid;;
2024-08-28;111;0;111;Madrid;;
2024-08-29;111;0;111;Madrid;;
2024-08-30;111;0;111;Madrid;;
2024-08-31;111;0;111;Madrid;;
2024-09-01;111;0;111;Madrid;;
2024-09-02;111;0;111;Madrid;;
2024-09-03;111;0;111;Madrid;;
2024-09-04;111;0;111;Madrid;;
2024-09-05;111;0;111;Madrid;;
2024-09-06;111;0;111;Madrid;;
2024-09-07;111;0;111;Madrid;;
2024-09-08;111;0;111;Madrid;;
2024-09-09;111;0;111;Madrid;;
2024-09-10;111;0;111;Madrid;;
2021-01-01;27;26;1;Valencia;;
2021-01-02;27;26;1;Valencia;;
2021-01-03;27;27;0;Valencia;;
2021-01-04;27;27;0;Valencia;;
2021-01-05;27;27;0;Valencia;;
2021-01-06;27;27;0;Valencia;;
2021-01-07;27;27;0;Valencia;;
2021-01-08;27;26;1;Valencia;;
2021-01-09;27;26;1;Valencia;;
2021-01-10;27;26;1;Valencia;;
2021-01-11;27;26;1;Valencia;;
2021-01-12;27;26;1;Valencia;;
2021-01-13;27;26;1;Valencia;;
2021-01-14;27;27;0;Valencia;;
2021-01-15;27;27;0;Valencia;;
2021-01-16;27;27;0;Valencia;;
2021-01-17;27;27;0;Valencia;;
2021-01-18;27;27;0;Valencia;;
2021-01-19;27;27;0;Valencia;;
2021-01-20;27;27;0;Valencia;;
2021-01-21;27;27;0;Valencia;;
2021-01-22;27;27;0;Valencia;;
2021-01-23;27;27;0;Valencia;;
2021-01-24;27;27;0;Valencia;;
2021-01-25;27;27;0;Valencia;;
2021-01-26;27;27;0;Valencia;;
2021-01-27;27;27;0;Valencia;;
2021-01-28;27;27;0;Valencia;;
2021-01-29;27;27;0;Valencia;;
2021-01-30;27;27;0;Valencia;;
2021-01-31;27;27;0;Valencia;;
2021-02-01;27;27;0;Valencia;;
2021-02-02;27;27;0;Valencia;;
2021-02-03;27;27;0;Valencia;;
2021-02-04;27;27;0;Valencia;;
2021-02-05;27;27;0;Valencia;;
2021-02-06;27;27;0;Valencia;;
2021-02-07;27;27;0;Valencia;;
2021-02-08;27;27;0;Valencia;;
2021-02-09;27;27;0;Valencia;;
2021-02-10;27;27;0;Valencia;;
2021-02-11;27;27;0;Valencia;;
2021-02-12;27;27;0;Valencia;;
2021-02-13;27;27;0;Valencia;;
2021-02-14;27;27;0;Valencia;;
2021-02-15;27;27;0;Valencia;;
2021-02-16;27;27;0;Valencia;;
2021-02-17;27;27;0;Valencia;;
2021-02-18;27;27;0;Valencia;;
2021-02-19;27;27;0;Valencia;;
2021-02-20;27;27;0;Valencia;;
2021-02-21;27;27;0;Valencia;;
2021-02-22;27;27;0;Valencia;;
2021-02-23;27;27;0;Valencia;;
2021-02-24;27;27;0;Valencia;;
2021-02-25;27;27;0;Valencia;;
2021-02-26;27;27;0;Valencia;;
2021-02-27;27;27;0;Valencia;;
2021-02-28;27;27;0;Valencia;;
2021-03-01;27;27;0;Valencia;;
2021-03-02;27;27;0;Valencia;;
2021-03-03;27;27;0;Valencia;;
2021-03-04;27;27;0;Valencia;;
2021-03-05;27;27;0;Valencia;;
2021-03-06;27;27;0;Valencia;;
2021-03-07;27;27;0;Valencia;;
2021-03-08;27;27;0;Valencia;;
2021-03-09;27;27;0;Valencia;;
2021-03-10;27;27;0;Valencia;;
2021-03-11;27;27;0;Valencia;;
2021-03-12;27;27;0;Valencia;;
2021-03-13;27;27;0;Valencia;;
2021-03-14;27;27;0;Valencia;;
2021-03-15;27;27;0;Valencia;;
2021-03-16;27;27;0;Valencia;;
2021-03-17;27;27;0;Valencia;;
2021-03-18;27;27;0;Valencia;;
2021-03-19;27;27;0;Valencia;;
2021-03-20;27;27;0;Valencia;;
2021-03-21;27;27;0;Valencia;;
2021-03-22;27;27;0;Valencia;;
2021-03-23;27;27;0;Valencia;;
2021-03-24;27;27;0;Valencia;;
2021-03-25;27;27;0;Valencia;;
2021-03-26;27;27;0;Valencia;;
2021-03-27;27;27;0;Valencia;;
2021-03-28;27;27;0;Valencia;;
2021-03-29;27;27;0;Valencia;;
2021-03-30;27;27;0;Valencia;;
2021-03-31;27;27;0;Valencia;;
2021-04-01;27;27;0;Valencia;;
2021-04-02;27;27;0;Valencia;;
2021-04-03;27;27;0;Valencia;;
2021-04-04;27;27;0;Valencia;;
2021-04-05;27;27;0;Valencia;;
2021-04-06;27;27;0;Valencia;;
2021-04-07;27;27;0;Valencia;;
2021-04-08;27;27;0;Valencia;;
2021-04-09;27;27;0;Valencia;;
2021-04-10;27;27;0;Valencia;;
2021-04-11;27;27;0;Valencia;;
2021-04-12;27;27;0;Valencia;;
2021-04-13;27;27;0;Valencia;;
2021-04-14;27;27;0;Valencia;;
2021-04-15;27;27;0;Valencia;;
2021-04-16;27;27;0;Valencia;;
2021-04-17;27;27;0;Valencia;;
2021-04-18;27;27;0;Valencia;;
2021-04-19;27;27;0;Valencia;;
2021-04-20;27;27;0;Valencia;;
2021-04-21;27;27;0;Valencia;;
2021-04-22;27;27;0;Valencia;;
2021-04-23;27;27;0;Valencia;;
2021-04-24;27;27;0;Valencia;;
2021-04-25;27;27;0;Valencia;;
2021-04-26;27;27;0;Valencia;;
2021-04-27;27;27;0;Valencia;;
2021-04-28;27;27;0;Valencia;;
2021-04-29;27;27;0;Valencia;;
2021-04-30;27;27;0;Valencia;;
2021-05-01;27;27;0;Valencia;;
2021-05-02;27;27;0;Valencia;;
2021-05-03;27;27;0;Valencia;;
2021-05-04;27;27;0;Valencia;;
2021-05-05;27;27;0;Valencia;;
2021-05-06;27;27;0;Valencia;;
2021-05-07;27;27;0;Valencia;;
2021-05-08;27;27;0;Valencia;;
2021-05-09;27;27;0;Valencia;;
2021-05-10;27;27;0;Valencia;;
2021-05-11;27;27;0;Valencia;;
2021-05-12;27;27;0;Valencia;;
2021-05-13;27;27;0;Valencia;;
2021-05-14;27;27;0;Valencia;;
2021-05-15;27;27;0;Valencia;;
2021-05-16;27;27;0;Valencia;;
2021-05-17;27;27;0;Valencia;;
2021-05-18;27;27;0;Valencia;;
2021-05-19;27;27;0;Valencia;;
2021-05-20;27;27;0;Valencia;;
2021-05-21;27;27;0;Valencia;;
2021-05-22;27;27;0;Valencia;;
2021-05-23;27;27;0;Valencia;;
2021-05-24;27;27;0;Valencia;;
2021-05-25;27;27;0;Valencia;;
2021-05-26;27;27;0;Valencia;;
2021-05-27;27;27;0;Valencia;;
2021-05-28;27;27;0;Valencia;;
2021-05-29;27;27;0;Valencia;;
2021-05-30;27;27;0;Valencia;;
2021-05-31;27;27;0;Valencia;;
2021-06-01;27;27;0;Valencia;;
2021-06-02;27;27;0;Valencia;;
2021-06-03;27;27;0;Valencia;;
2021-06-04;27;27;0;Valencia;;
2021-06-05;27;27;0;Valencia;;
2021-06-06;27;27;0;Valencia;;
2021-06-07;27;27;0;Valencia;;
2021-06-08;27;27;0;Valencia;;
2021-06-09;27;27;0;Valencia;;
2021-06-10;27;27;0;Valencia;;
2021-06-11;27;27;0;Valencia;;
2021-06-12;27;27;0;Valencia;;
2021-06-13;27;27;0;Valencia;;
2021-06-14;27;27;0;Valencia;;
2021-06-15;27;27;0;Valencia;;
2021-06-16;27;27;0;Valencia;;
2021-06-17;27;27;0;Valencia;;
2021-06-18;27;27;0;Valencia;;
2021-06-19;27;27;0;Valencia;;
2021-06-20;27;27;0;Valencia;;
2021-06-21;27;27;0;Valencia;;
2021-06-22;27;27;0;Valencia;;
2021-06-23;27;27;0;Valencia;;
2021-06-24;27;27;0;Valencia;;
2021-06-25;27;27;0;Valencia;;
2021-06-26;27;27;0;Valencia;;
2021-06-27;27;27;0;Valencia;;
2021-06-28;27;26;1;Valencia;;
2021-06-29;27;26;1;Valencia;;
2021-06-30;27;26;1;Valencia;;
2021-07-01;27;26;1;Valencia;;
2021-07-02;27;26;1;Valencia;;
2021-07-03;27;23;4;Valencia;;
2021-07-04;27;24;3;Valencia;;
2021-07-05;27;24;3;Valencia;;
2021-07-06;27;24;3;Valencia;;
2021-07-07;27;24;3;Valencia;;
2021-07-08;27;24;3;Valencia;;
2021-07-09;27;24;3;Valencia;;
2021-07-10;27;25;2;Valencia;;
2021-07-11;27;25;2;Valencia;;
2021-07-12;27;25;2;Valencia;;
2021-07-13;27;24;3;Valencia;;
2021-07-14;27;22;5;Valencia;;
2021-07-15;27;26;1;Valencia;;
2021-07-16;27;25;2;Valencia;;
2021-07-17;27;25;2;Valencia;;
2021-07-18;27;26;1;Valencia;;
2021-07-19;27;26;1;Valencia;;
2021-07-20;27;26;1;Valencia;;
2021-07-21;27;27;0;Valencia;;
2021-07-22;27;27;0;Valencia;;
2021-07-23;27;26;1;Valencia;;
2021-07-24;27;26;1;Valencia;;
2021-07-25;27;27;0;Valencia;;
2021-07-26;27;27;0;Valencia;;
2021-07-27;27;26;1;Valencia;;
2021-07-28;27;24;3;Valencia;;
2021-07-29;27;16;11;Valencia;;
2021-07-30;27;14;13;Valencia;;
2021-07-31;27;9;18;Valencia;;
2021-08-01;27;8;19;Valencia;;
2021-08-02;27;9;18;Valencia;;
2021-08-03;27;7;20;Valencia;;
2021-08-04;27;5;22;Valencia;;
2021-08-05;27;2;25;Valencia;;
2021-08-06;27;3;24;Valencia;;
2021-08-07;27;3;24;Valencia;;
2021-08-08;27;3;24;Valencia;;
2021-08-09;27;0;27;Valencia;;
2021-08-10;27;0;27;Valencia;;
2021-08-11;27;0;27;Valencia;;
2021-08-12;27;0;27;Valencia;;
2021-08-13;27;1;26;Valencia;;
2021-08-14;27;0;27;Valencia;;
2021-08-15;27;6;21;Valencia;;
2021-08-16;27;0;27;Valencia;;
2021-08-17;27;0;27;Valencia;;
2021-08-18;27;1;26;Valencia;;
2021-08-19;27;0;27;Valencia;;
2021-08-20;27;0;27;Valencia;;
2021-08-21;27;0;27;Valencia;;
2021-08-22;27;8;19;Valencia;;
2021-08-23;27;5;22;Valencia;;
2021-08-24;27;1;26;Valencia;;
2021-08-25;27;6;21;Valencia;;
2021-08-26;27;1;26;Valencia;;
2021-08-27;27;2;25;Valencia;;
2021-08-28;27;3;24;Valencia;;
2021-08-29;27;11;16;Valencia;;
2021-08-30;27;13;14;Valencia;;
2021-08-31;27;17;10;Valencia;;
2021-09-01;27;18;9;Valencia;;
2021-09-02;27;14;13;Valencia;;
2021-09-03;27;4;23;Valencia;;
2021-09-04;27;1;26;Valencia;;
2021-09-05;27;8;19;Valencia;;
2021-09-06;27;13;14;Valencia;;
2021-09-07;27;14;13;Valencia;;
2021-09-08;27;10;17;Valencia;;
2021-09-09;27;10;17;Valencia;;
2021-09-10;27;4;23;Valencia;;
2021-09-11;27;2;25;Valencia;;
2021-09-12;27;7;20;Valencia;;
2021-09-13;27;8;19;Valencia;;
2021-09-14;27;7;20;Valencia;;
2021-09-15;27;8;19;Valencia;;
2021-09-16;27;6;21;Valencia;;
2021-09-17;27;1;26;Valencia;;
2021-09-18;27;4;23;Valencia;;
2021-09-19;27;10;17;Valencia;;
2021-09-20;27;15;12;Valencia;;
2021-09-21;27;13;14;Valencia;;
2021-09-22;27;6;21;Valencia;;
2021-09-23;27;7;20;Valencia;;
2021-09-24;27;0;27;Valencia;;
2021-09-25;27;0;27;Valencia;;
2021-09-26;27;14;13;Valencia;;
2021-09-27;27;10;17;Valencia;;
2021-09-28;27;12;15;Valencia;;
2021-09-29;27;12;15;Valencia;;
2021-09-30;27;12;15;Valencia;;
2021-10-01;27;1;26;Valencia;;
2021-10-02;27;0;27;Valencia;;
2021-10-03;27;6;21;Valencia;;
2021-10-04;27;16;11;Valencia;;
2021-10-05;27;14;13;Valencia;;
2021-10-06;27;6;21;Valencia;;
2021-10-07;27;11;16;Valencia;;
2021-10-08;27;8;19;Valencia;;
2021-10-09;27;0;27;Valencia;;
2021-10-10;27;4;23;Valencia;;
2021-10-11;27;8;19;Valencia;;
2021-10-12;27;14;13;Valencia;;
2021-10-13;27;12;15;Valencia;;
2021-10-14;27;7;20;Valencia;;
2021-10-15;27;0;27;Valencia;;
2021-10-16;27;0;27;Valencia;;
2021-10-17;27;10;17;Valencia;;
2021-10-18;27;7;20;Valencia;;
2021-10-19;27;7;20;Valencia;;
2021-10-20;27;6;21;Valencia;;
2021-10-21;27;3;24;Valencia;;
2021-10-22;27;0;27;Valencia;;
2021-10-23;27;1;26;Valencia;;
2021-10-24;27;4;23;Valencia;;
2021-10-25;27;5;22;Valencia;;
2021-10-26;27;4;23;Valencia;;
2021-10-27;27;8;19;Valencia;;
2021-10-28;27;5;22;Valencia;;
2021-10-29;27;0;27;Valencia;;
2021-10-30;27;0;27;Valencia;;
2021-10-31;27;1;26;Valencia;;
2021-11-01;27;7;20;Valencia;;
2021-11-02;27;3;24;Valencia;;
2021-11-03;27;5;22;Valencia;;
2021-11-04;27;3;24;Valencia;;
2021-11-05;27;0;27;Valencia;;
2021-11-06;27;4;23;Valencia;;
2021-11-07;27;11;16;Valencia;;
2021-11-08;27;11;16;Valencia;;
2021-11-09;27;12;15;Valencia;;
2021-11-10;27;16;11;Valencia;;
2021-11-11;27;10;17;Valencia;;
2021-11-12;27;3;24;Valencia;;
2021-11-13;27;3;24;Valencia;;
2021-11-14;27;5;22;Valencia;;
2021-11-15;27;16;11;Valencia;;
2021-11-16;27;19;8;Valencia;;
